event,epoch,global_step,AVIID_val/PSNR,AVIID_val/SSIM,AVIID_val/FID,AVIID_val/LPIPS,FLIR_val/PSNR,FLIR_val/SSIM,FLIR_val/FID,FLIR_val/LPIPS,KAIST_val/PSNR,KAIST_val/SSIM,KAIST_val/FID,KAIST_val/LPIPS,CART_val/PSNR,CART_val/SSIM,CART_val/FID,CART_val/LPIPS,DroneVehicle_day_val/PSNR,DroneVehicle_day_val/SSIM,DroneVehicle_day_val/FID,DroneVehicle_day_val/LPIPS,DroneVehicle_night_val/PSNR,DroneVehicle_night_val/SSIM,DroneVehicle_night_val/FID,DroneVehicle_night_val/LPIPS,val_all/PSNR,val_all/SSIM,val_all/FID,val_all/LPIPS,train/total_loss,train/logvar,train/kl_loss,train/nll_loss,train/rec_loss,train/d_weight,train/disc_factor,train/g_loss,loss_G,latent_std,latent_mean,latent_normalizer
validation_end,6,3414,32.5635871887207,0.9108356237411499,18.53339195251465,0.05810552462935448,29.739259719848633,0.8284671902656555,27.00153350830078,0.1051822304725647,40.547306060791016,0.9692296981811523,7.334667682647705,0.03638356924057007,29.042530059814453,0.857075572013855,50.358909606933594,0.10603436827659607,23.866165161132812,0.8014405369758606,20.883995056152344,0.11711563915014267,26.085128784179688,0.8286328911781311,14.395057678222656,0.11475293338298798,27.24018096923828,0.8640804290771484,8.09893798828125,0.09069102257490158,,,,,,,,,,1.0369809865951538,-0.036589108407497406,0.9643378257751465
train_epoch_end,6,3414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13071846961975098,0.0,12386.732421875,0.11833173781633377,0.11833173781633377,0.0,0.0,0.4387516975402832,0.13071846961975098,1.0369809865951538,-0.036589108407497406,0.9643378257751465
validation_end,7,3983,32.56505584716797,0.9102326035499573,17.79327964782715,0.057160019874572754,29.78852081298828,0.8271185755729675,24.323219299316406,0.10250337421894073,41.131465911865234,0.969281017780304,6.909502029418945,0.03485382720828056,29.065895080566406,0.8562930226325989,46.3430061340332,0.10300765931606293,23.893739700317383,0.8013584017753601,17.940635681152344,0.11481557786464691,26.112672805786133,0.8284555673599243,12.156003952026367,0.11136971414089203,27.27406883239746,0.8637993931770325,6.7186784744262695,0.08825305849313736,,,,,,,,,,1.0359619855880737,-0.028654124587774277,0.965286374092102
train_epoch_end,7,3983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1622038185596466,0.0,12562.970703125,0.14964084327220917,0.14964084327220917,0.0,0.0,0.44106853008270264,0.1622038185596466,1.0359619855880737,-0.028654124587774277,0.965286374092102
validation_end,8,4552,32.64922332763672,0.9097867012023926,20.561506271362305,0.0538506805896759,29.787879943847656,0.826500654220581,25.93641471862793,0.10142143070697784,41.161643981933594,0.9690520167350769,7.951786041259766,0.03438420966267586,29.146947860717773,0.8567708730697632,48.95378494262695,0.10365594178438187,23.942005157470703,0.8033242225646973,20.098819732666016,0.1166912317276001,26.168249130249023,0.8293453454971313,14.710765838623047,0.11289254575967789,27.324026107788086,0.8643559813499451,8.209723472595215,0.08866777271032333,,,,,,,,,,1.0364561080932617,-0.026414094492793083,0.9648261666297913
train_epoch_end,8,4552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1625334918498993,0.0,12523.466796875,0.15001001954078674,0.15001001954078674,0.0,0.0,0.43162116408348083,0.1625334918498993,1.0364561080932617,-0.026414094492793083,0.9648261666297913
validation_end,9,5121,32.6268310546875,0.910383403301239,18.426786422729492,0.05717485398054123,29.868602752685547,0.8287064433097839,25.020198822021484,0.10267346352338791,40.950870513916016,0.9684684872627258,7.177462577819824,0.03217169642448425,29.084508895874023,0.8567564487457275,46.37468338012695,0.10091637820005417,23.99309730529785,0.8045200705528259,20.075105667114258,0.111399345099926,26.192150115966797,0.831230103969574,13.896448135375977,0.10921177268028259,27.358049392700195,0.8653914928436279,7.620929718017578,0.086151123046875,,,,,,,,,,1.042117953300476,-0.030832193791866302,0.9595842957496643
train_epoch_end,9,5121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14652465283870697,0.0,12402.9873046875,0.13412167131900787,0.13412167131900787,0.0,0.0,0.4500877261161804,0.14652465283870697,1.042117953300476,-0.030832193791866302,0.9595842957496643
validation_end,10,5690,32.78119659423828,0.9117762446403503,17.4892635345459,0.05715733766555786,29.88827896118164,0.8294093012809753,26.18693733215332,0.10444976389408112,41.2018928527832,0.9686272740364075,7.681685447692871,0.03611607477068901,29.193498611450195,0.8582507967948914,48.85093307495117,0.10466074198484421,24.000282287597656,0.8062062859535217,20.2645206451416,0.11117453873157501,26.254688262939453,0.8318847417831421,14.016311645507812,0.10982823371887207,27.39887809753418,0.866228461265564,7.858952522277832,0.08754301071166992,,,,,,,,,,1.0359835624694824,-0.021952839568257332,0.9652662873268127
train_epoch_end,10,5690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19823028147220612,0.0,12798.943359375,0.1854313313961029,0.1854313313961029,0.0,0.0,0.4601772725582123,0.19823028147220612,1.0359835624694824,-0.021952839568257332,0.9652662873268127
validation_end,11,6259,32.72665786743164,0.9116402864456177,18.70159149169922,0.060145311057567596,29.9570369720459,0.8308106064796448,27.227346420288086,0.1077013686299324,41.24158477783203,0.9689119458198547,8.107158660888672,0.03582695871591568,29.253498077392578,0.8598711490631104,49.868778228759766,0.10835805535316467,24.07973289489746,0.8075637817382812,19.122529983520508,0.11635207384824753,26.30615997314453,0.8332977294921875,13.565460205078125,0.11471998691558838,27.4610652923584,0.8672381639480591,7.84779691696167,0.09090066701173782,,,,,,,,,,1.0334835052490234,-0.024279503151774406,0.9676012992858887
train_epoch_end,11,6259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1656774878501892,0.0,12342.96484375,0.15333452820777893,0.15333452820777893,0.0,0.0,0.4189806580543518,0.1656774878501892,1.0334835052490234,-0.024279503151774406,0.9676012992858887
validation_end,12,6828,32.81145477294922,0.9111405611038208,17.499752044677734,0.05496993288397789,29.951030731201172,0.8289654850959778,24.785329818725586,0.10382740199565887,40.95135498046875,0.9692386984825134,6.925532817840576,0.036783378571271896,29.22151756286621,0.8570531606674194,45.73402786254883,0.1018630713224411,24.142559051513672,0.8046829700469971,17.837833404541016,0.11171738803386688,26.369661331176758,0.8303331732749939,11.675691604614258,0.10935879498720169,27.515159606933594,0.8653973340988159,6.579387664794922,0.08731769770383835,,,,,,,,,,1.0363621711730957,-0.025699716061353683,0.9649136662483215
train_epoch_end,12,6828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1405673772096634,0.0,12494.3916015625,0.12807299196720123,0.12807299196720123,0.0,0.0,0.43046334385871887,0.1405673772096634,1.0363621711730957,-0.025699716061353683,0.9649136662483215
validation_end,13,7397,32.52571487426758,0.9112659692764282,19.240535736083984,0.058470480144023895,29.788555145263672,0.8299661874771118,30.201629638671875,0.10828173905611038,40.868682861328125,0.9686461687088013,8.396958351135254,0.03478623181581497,29.113096237182617,0.8583083152770996,53.4918098449707,0.10785272717475891,23.97013282775879,0.8089092969894409,20.771846771240234,0.11323456466197968,26.187255859375,0.8335668444633484,14.67021369934082,0.1126512959599495,27.33817481994629,0.8673717379570007,8.676952362060547,0.08922320604324341,,,,,,,,,,1.040738821029663,-0.02501082979142666,0.9608558416366577
train_epoch_end,13,7397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14779970049858093,0.0,12579.7412109375,0.13521996140480042,0.13521996140480042,0.0,0.0,0.44138965010643005,0.14779970049858093,1.040738821029663,-0.02501082979142666,0.9608558416366577
validation_end,14,7966,32.553627014160156,0.9094166159629822,16.47003173828125,0.06040984019637108,29.672292709350586,0.8304679989814758,27.9532413482666,0.11253587156534195,39.45391845703125,0.954769492149353,8.121749877929688,0.035807427018880844,29.13276481628418,0.8588261604309082,49.62779998779297,0.10718323290348053,24.033111572265625,0.8075405955314636,18.513010025024414,0.12255421280860901,26.21707534790039,0.8333715796470642,13.377635955810547,0.1210746243596077,27.355255126953125,0.863666296005249,7.666234493255615,0.09483091533184052,,,,,,,,,,1.0357508659362793,-0.027756372466683388,0.9654831290245056
train_epoch_end,14,7966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15683476626873016,0.0,12395.7109375,0.14443905651569366,0.14443905651569366,0.0,0.0,0.4317448139190674,0.15683476626873016,1.0357508659362793,-0.027756372466683388,0.9654831290245056
validation_end,15,8535,32.79053497314453,0.91169273853302,17.00380516052246,0.05507851764559746,29.90277099609375,0.8285350799560547,25.96906280517578,0.10392399877309799,40.91220474243164,0.968865692615509,7.35240364074707,0.03572695329785347,29.199892044067383,0.8582661747932434,47.507423400878906,0.10399851202964783,24.097023010253906,0.8067169785499573,17.717519760131836,0.1116342544555664,26.320213317871094,0.8323743343353271,12.270230293273926,0.10956045240163803,27.468847274780273,0.8664554357528687,6.9412736892700195,0.08720142394304276,,,,,,,,,,1.0326441526412964,-0.01620335318148136,0.9683877825737
train_epoch_end,15,8535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1592864990234375,0.0,12746.142578125,0.14654035866260529,0.14654035866260529,0.0,0.0,0.4406042695045471,0.1592864990234375,1.0326441526412964,-0.01620335318148136,0.9683877825737
validation_end,16,9104,32.72346115112305,0.9121646881103516,16.37473487854004,0.06113085523247719,29.92889976501465,0.8323239684104919,27.556640625,0.11144629120826721,41.05031204223633,0.9673596620559692,7.288599967956543,0.03423856571316719,29.25038719177246,0.8594312071800232,45.40385437011719,0.10438109189271927,24.134506225585938,0.810175895690918,17.787883758544922,0.11617180705070496,26.38656234741211,0.8350672125816345,12.402708053588867,0.11531302332878113,27.51725196838379,0.868196427822113,7.079754829406738,0.09106113016605377,,,,,,,,,,1.0465319156646729,-0.0160282664000988,0.9555370211601257
train_epoch_end,16,9104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15485771000385284,0.0,12634.16796875,0.1422235369682312,0.1422235369682312,0.0,0.0,0.4337669014930725,0.15485771000385284,1.0465319156646729,-0.0160282664000988,0.9555370211601257
validation_end,17,9673,32.6619873046875,0.9108407497406006,19.021764755249023,0.058021266013383865,29.871448516845703,0.829018771648407,27.038663864135742,0.10654503852128983,41.0960578918457,0.9686011672019958,7.603915214538574,0.03230631723999977,29.252138137817383,0.8581425547599792,48.86406707763672,0.10231007635593414,24.10321044921875,0.8087962865829468,20.824201583862305,0.11326663196086884,26.295042037963867,0.8346153497695923,15.430163383483887,0.11203756928443909,27.45801544189453,0.8675581216812134,8.462616920471191,0.08805257827043533,,,,,,,,,,1.0361592769622803,-0.013808084651827812,0.9651026129722595
train_epoch_end,17,9673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14911790192127228,0.0,12565.779296875,0.1365521252155304,0.1365521252155304,0.0,0.0,0.41180652379989624,0.14911790192127228,1.0361592769622803,-0.013808084651827812,0.9651026129722595
validation_end,18,10242,32.811466217041016,0.9129852652549744,19.019010543823242,0.05936368182301521,29.849348068237305,0.8311712741851807,26.846782684326172,0.10889162868261337,40.86821746826172,0.9641178250312805,8.261088371276855,0.03775811567902565,29.22382164001465,0.8605767488479614,47.98967361450195,0.11101952940225601,24.10996437072754,0.8113805651664734,20.194917678833008,0.11357253044843674,26.294824600219727,0.8356991410255432,14.623793601989746,0.11386308073997498,27.46031379699707,0.867871105670929,8.261495590209961,0.09063991904258728,,,,,,,,,,1.0352303981781006,-0.010954994708299637,0.9659685492515564
train_epoch_end,18,10242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14692293107509613,0.0,12716.6318359375,0.13420629501342773,0.13420629501342773,0.0,0.0,0.43070924282073975,0.14692293107509613,1.0352303981781006,-0.010954994708299637,0.9659685492515564
validation_end,19,10811,32.64876174926758,0.9123597145080566,18.312551498413086,0.056951992213726044,29.911510467529297,0.8308277726173401,26.22259521484375,0.10545696318149567,41.13540267944336,0.9693313837051392,7.1138129234313965,0.034175802022218704,29.190776824951172,0.8591279983520508,46.90040969848633,0.10419521480798721,24.14942741394043,0.8119624853134155,20.437036514282227,0.10897085070610046,26.376602172851562,0.836614727973938,14.195673942565918,0.10905948281288147,27.516069412231445,0.8694023489952087,7.946708679199219,0.08645447343587875,,,,,,,,,,1.037030816078186,-0.018763195723295212,0.964291512966156
train_epoch_end,19,10811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14805631339550018,0.0,12460.8115234375,0.13559550046920776,0.13559550046920776,0.0,0.0,0.4369511008262634,0.14805631339550018,1.037030816078186,-0.018763195723295212,0.964291512966156
validation_end,20,11380,32.74374008178711,0.9131173491477966,18.50042724609375,0.058437734842300415,29.869077682495117,0.831483781337738,28.07935333251953,0.1094125360250473,41.19781494140625,0.9698048233985901,8.357795715332031,0.036527492105960846,29.215805053710938,0.8601105809211731,50.075111389160156,0.10870742052793503,24.162256240844727,0.8120218515396118,20.53468894958496,0.11008179187774658,26.379243850708008,0.8362476825714111,14.806302070617676,0.10833727568387985,27.523775100708008,0.8695613741874695,8.49700927734375,0.08765765279531479,,,,,,,,,,1.0350381135940552,-0.010509027168154716,0.9661480188369751
train_epoch_end,20,11380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14249610900878906,0.0,12512.4755859375,0.12998363375663757,0.12998363375663757,0.0,0.0,0.4504387080669403,0.14249610900878906,1.0350381135940552,-0.010509027168154716,0.9661480188369751
train_epoch_end,21,13656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1326211541891098,0.0,12502.470703125,0.12011867761611938,0.12011867761611938,0.0,0.0,0.3931957185268402,0.1326211541891098,,,
train_epoch_end,22,15932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14267060160636902,0.0,12404.0,0.13026660680770874,0.13026660680770874,0.0,0.0,0.40118274092674255,0.14267060160636902,,,
train_epoch_end,23,18208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1437670886516571,0.0,12629.978515625,0.13113710284233093,0.13113710284233093,0.0,0.0,0.42359617352485657,0.1437670886516571,1.0763009786605835,-0.02320162020623684,0.9291081428527832
train_epoch_end,24,20484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13237014412879944,0.0,12238.369140625,0.12013177573680878,0.12013177573680878,0.0,0.0,0.42578616738319397,0.13237014412879944,1.0887138843536377,-0.03039131499826908,0.9185149669647217
train_epoch_end,25,22760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16491037607192993,0.0,12778.322265625,0.152132049202919,0.152132049202919,0.0,0.0,0.44032400846481323,0.16491037607192993,1.0941449403762817,-0.023142540827393532,0.9139556884765625
train_epoch_end,26,25036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1416606307029724,0.0,12626.798828125,0.12903383374214172,0.12903383374214172,0.0,0.0,0.4261644184589386,0.1416606307029724,1.085902214050293,-0.019227633252739906,0.9208932518959045
train_epoch_end,27,27312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17675280570983887,0.0,12749.048828125,0.16400375962257385,0.16400375962257385,0.0,0.0,0.44201144576072693,0.17675280570983887,1.0858664512634277,-0.00861335452646017,0.9209235906600952
train_epoch_end,28,29588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146532341837883,0.0,12562.2021484375,0.13397014141082764,0.13397014141082764,0.0,0.0,0.4137365520000458,0.146532341837883,1.0764009952545166,-0.013964102603495121,0.9290218353271484
train_epoch_end,29,31864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17421850562095642,0.0,12819.5595703125,0.16139894723892212,0.16139894723892212,0.0,0.0,0.44449925422668457,0.17421850562095642,1.0816000699996948,-0.022612636908888817,0.9245561361312866
train_epoch_end,30,34140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1501089334487915,0.0,12670.62890625,0.13743829727172852,0.13743829727172852,0.0,0.0,0.43483400344848633,0.1501089334487915,1.0757015943527222,-0.004626323934644461,0.9296258687973022
train_epoch_end,31,36416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15609875321388245,0.0,12622.73046875,0.14347602427005768,0.14347602427005768,0.0,0.0,0.4448913037776947,0.15609875321388245,1.0794416666030884,-0.016428397968411446,0.9264048337936401
train_epoch_end,32,38692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15956749022006989,0.0,12380.154296875,0.14718733727931976,0.14718733727931976,0.0,0.0,0.4437735974788666,0.15956749022006989,1.074469804763794,-0.010475222021341324,0.9306915998458862
train_epoch_end,33,40968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1401127427816391,0.0,12651.0703125,0.12746167182922363,0.12746167182922363,0.0,0.0,0.4271458089351654,0.1401127427816391,1.0686479806900024,-0.012681042775511742,0.9357618689537048
train_epoch_end,34,43244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14796748757362366,0.0,12797.5419921875,0.13516995310783386,0.13516995310783386,0.0,0.0,0.4316502511501312,0.14796748757362366,1.0741145610809326,-0.015582472085952759,0.9309993982315063
