event,epoch,global_step,phys_factor_vae/loss_total,phys_factor_vae/loss_factor,phys_factor_vae/loss_factor_e,phys_factor_vae/loss_factor_t,phys_factor_vae/loss_factor_r,phys_factor_vae/loss_factor_a,phys_factor_vae/loss_factor_b,phys_factor_vae/loss_phys,phys_factor_vae/loss_delta,phys_factor_vae/loss_img,phys_factor_vae/loss_edge,phys_factor_vae/loss_lpips,phys_factor_vae/loss_kl,loss_G,latent_std,latent_mean,latent_normalizer,AVIID_val/PSNR,AVIID_val/SSIM,AVIID_val/FID,AVIID_val/LPIPS,val_all/PSNR,val_all/SSIM,val_all/FID,val_all/LPIPS
train_epoch_end,23,3473,0.2353191077709198,0.0512414388358593,0.015569532290101051,0.0335310623049736,0.008652035146951675,0.0611608549952507,0.022155603393912315,0.04038369655609131,0.00408209441229701,0.03782902657985687,0.10172775387763977,0.2587890625,12642.986328125,0.2353191077709198,1.0370652675628662,-0.038029320538043976,0.9642594456672668,,,,,,,,
train_epoch_end,24,3624,0.2034616768360138,0.041224583983421326,0.011221225373446941,0.02458420768380165,0.010014954954385757,0.05966811999678612,0.021458078175783157,0.04157291352748871,0.0034671088214963675,0.02981516346335411,0.08264696598052979,0.2412109375,12780.8603515625,0.2034616768360138,1.034192442893982,-0.037730757147073746,0.9669380187988281,,,,,,,,
train_epoch_end,25,3775,0.24977733194828033,0.05625847354531288,0.013088284060359001,0.03736358508467674,0.01253354549407959,0.06424012035131454,0.02426166832447052,0.046769119799137115,0.0044003743678331375,0.03773253411054611,0.11050909757614136,0.26416015625,12844.0517578125,0.24977733194828033,1.0383503437042236,-0.03696981444954872,0.9630661010742188,,,,,,,,
train_epoch_end,26,3926,0.2357052117586136,0.05324132740497589,0.011874214746057987,0.03577030450105667,0.009076308459043503,0.057694509625434875,0.025855761021375656,0.05400752276182175,0.004353569820523262,0.028522435575723648,0.10879687964916229,0.271484375,12713.314453125,0.2357052117586136,1.0333389043807983,-0.034368857741355896,0.9677367210388184,,,,,,,,
train_epoch_end,27,4077,0.22304517030715942,0.048163462430238724,0.014661303721368313,0.030704868957400322,0.010368180461227894,0.05301261693239212,0.023599833250045776,0.0482356883585453,0.004527850076556206,0.02755451202392578,0.10735096037387848,0.2705078125,13117.583984375,0.22304517030715942,1.0432050228118896,-0.04284815862774849,0.9585843682289124,,,,,,,,
train_epoch_end,28,4228,0.21489933133125305,0.04395262151956558,0.011723927222192287,0.027311265468597412,0.007240768522024155,0.06624235957860947,0.021103788167238235,0.04461202025413513,0.0038853210862725973,0.03146310895681381,0.09131357818841934,0.23779296875,12921.5625,0.21489933133125305,1.0320048332214355,-0.03878354653716087,0.9689877033233643,,,,,,,,
train_epoch_end,29,4379,0.21571488678455353,0.05149687081575394,0.015548145398497581,0.03390982002019882,0.014742430299520493,0.04621553793549538,0.021571412682533264,0.036630794405937195,0.003924226388335228,0.03139768913388252,0.09406198561191559,0.2457275390625,12785.486328125,0.21571488678455353,1.0165197849273682,-0.03634057193994522,0.9837486743927002,,,,,,,,
validation_end,30,4530,,,,,,,,,,,,,,,1.015256643295288,-0.0375494658946991,0.9849725961685181,27.819652557373047,0.8274217247962952,65.33634948730469,0.22903135418891907,27.819652557373047,0.8274217247962952,65.33634948730469,0.22903135418891907
train_epoch_end,30,4530,0.21214228868484497,0.04954145848751068,0.01017685141414404,0.029682738706469536,0.019300099462270737,0.07294416427612305,0.020780257880687714,0.05380191653966904,0.0039883870631456375,0.022827016189694405,0.09281669557094574,0.2275390625,13201.466796875,0.21214228868484497,1.015256643295288,-0.0375494658946991,0.9849725961685181,,,,,,,,
train_epoch_end,31,4681,0.19889073073863983,0.04472973942756653,0.01008828915655613,0.028361894190311432,0.010178854689002037,0.062104977667331696,0.020362239331007004,0.04640518128871918,0.004145472310483456,0.022870127111673355,0.0907212644815445,0.21240234375,13949.529296875,0.19889073073863983,0.9995181560516357,-0.03642931953072548,1.0004820823669434,,,,,,,,
train_epoch_end,32,4832,0.20460005104541779,0.0534328818321228,0.009734819643199444,0.03865992650389671,0.008811602368950844,0.052779823541641235,0.01943344995379448,0.054239422082901,0.0036336062476038933,0.01912285014986992,0.08103494346141815,0.2156982421875,13213.787109375,0.20460005104541779,1.011304497718811,-0.034851863980293274,0.9888218641281128,,,,,,,,
train_epoch_end,33,4983,0.2298831194639206,0.05305052548646927,0.010557038709521294,0.03746580705046654,0.008692539297044277,0.05296686291694641,0.021902553737163544,0.05699244514107704,0.004350044298917055,0.027713194489479065,0.09566456824541092,0.2252197265625,13625.5888671875,0.2298831194639206,1.010704755783081,-0.03354857489466667,0.9894086122512817,,,,,,,,
train_epoch_end,34,5134,0.20944376289844513,0.04933220148086548,0.009660743176937103,0.032259948551654816,0.012377440929412842,0.06438428163528442,0.02049710787832737,0.05551978573203087,0.004291867837309837,0.020926583558321,0.090746209025383,0.21923828125,13833.296875,0.20944376289844513,1.0160259008407593,-0.036544639617204666,0.9842268824577332,,,,,,,,
train_epoch_end,35,5285,0.2148209661245346,0.04975409060716629,0.014699362218379974,0.03273210674524307,0.009874079376459122,0.05410395562648773,0.021872904151678085,0.051718540489673615,0.003888341598212719,0.025322098284959793,0.09026098251342773,0.2286376953125,13392.88671875,0.2148209661245346,1.0195728540420532,-0.036814119666814804,0.9808028936386108,,,,,,,,
train_epoch_end,36,5436,0.19935619831085205,0.04335157200694084,0.010078217834234238,0.028227463364601135,0.007232578471302986,0.05783004313707352,0.020053628832101822,0.04481726512312889,0.0038090874440968037,0.026920035481452942,0.08215545117855072,0.1903076171875,13971.6328125,0.19935619831085205,1.0272353887557983,-0.03850410506129265,0.9734867215156555,,,,,,,,
train_epoch_end,37,5587,0.22326841950416565,0.0550614669919014,0.01062856800854206,0.037048690021038055,0.015055147930979729,0.06674693524837494,0.01966862753033638,0.0605168417096138,0.00424154382199049,0.022015724331140518,0.09693437069654465,0.213134765625,13867.001953125,0.22326841950416565,1.027968406677246,-0.03529657423496246,0.9727925658226013,,,,,,,,
train_epoch_end,38,5738,0.19843041896820068,0.05143893137574196,0.0101602952927351,0.035942014306783676,0.011802718043327332,0.058576133102178574,0.01659420318901539,0.05753763020038605,0.0034699109382927418,0.018059000372886658,0.0705532357096672,0.18359375,13871.31640625,0.19843041896820068,1.020218849182129,-0.03148806467652321,0.980181872844696,,,,,,,,
train_epoch_end,39,5889,0.23614540696144104,0.044465117156505585,0.011955801397562027,0.026927541941404343,0.011141208931803703,0.06808522343635559,0.019819200038909912,0.04360954836010933,0.004359755665063858,0.04308496415615082,0.09389546513557434,0.2015380859375,13910.3193359375,0.23614540696144104,1.0233043432235718,-0.03227553889155388,0.9772263765335083,,,,,,,,
validation_end,40,6040,,,,,,,,,,,,,,,1.0231966972351074,-0.033533550798892975,0.9773291945457458,28.766494750976562,0.8654313683509827,56.957069396972656,0.20739461481571198,28.766494750976562,0.8654313683509827,56.957069396972656,0.20739461481571198
train_epoch_end,40,6040,0.18922127783298492,0.04457573965191841,0.01145458035171032,0.029285091906785965,0.009388819336891174,0.05514661222696304,0.018260542303323746,0.04873887449502945,0.003518739715218544,0.020769119262695312,0.07257107645273209,0.18896484375,13816.529296875,0.18922127783298492,1.0231966972351074,-0.033533550798892975,0.9773291945457458,,,,,,,,
train_epoch_end,41,6191,0.19817329943180084,0.04211509972810745,0.009810938499867916,0.02628202736377716,0.006353804841637611,0.07704411447048187,0.016349896788597107,0.04088061302900314,0.0034435936249792576,0.030770057812333107,0.07319171726703644,0.1824951171875,13646.439453125,0.19817329943180084,1.014142632484436,-0.03565232455730438,0.9860545992851257,,,,,,,,
train_epoch_end,42,6342,0.18538086116313934,0.04011278599500656,0.009622804820537567,0.024733368307352066,0.007440500892698765,0.06556461751461029,0.01822851225733757,0.04596962034702301,0.0038539841771125793,0.021275313571095467,0.07864458113908768,0.19482421875,13747.228515625,0.18538086116313934,1.0216830968856812,-0.028553305193781853,0.9787771105766296,,,,,,,,
train_epoch_end,43,6493,0.19655345380306244,0.040862828493118286,0.009891749359667301,0.0255871769040823,0.006607764400541782,0.06510177254676819,0.01856238767504692,0.0436021164059639,0.004066019784659147,0.027489960193634033,0.08020477741956711,0.1878662109375,14207.806640625,0.19655345380306244,1.022181510925293,-0.0288698747754097,0.9782998561859131,,,,,,,,
train_epoch_end,44,6644,0.19849267601966858,0.04232829064130783,0.012793034315109253,0.02641582489013672,0.007551522925496101,0.0582621693611145,0.02000044845044613,0.039790078997612,0.0038657840341329575,0.02925599180161953,0.08207347244024277,0.19677734375,13794.33203125,0.19849267601966858,1.0175384283065796,-0.029106149449944496,0.9827638864517212,,,,,,,,
train_epoch_end,45,6795,0.19276383519172668,0.03951336815953255,0.010290327481925488,0.024770690128207207,0.008670130744576454,0.051009178161621094,0.019606592133641243,0.041026338934898376,0.003630714025348425,0.028313856571912766,0.07718028128147125,0.1904296875,13627.685546875,0.19276383519172668,1.019050121307373,-0.03148264437913895,0.9813060164451599,,,,,,,,
train_epoch_end,46,6946,0.19273605942726135,0.04268455505371094,0.00964168831706047,0.026039673015475273,0.008078986778855324,0.07316718995571136,0.019591987133026123,0.052533019334077835,0.003793983953073621,0.021062593907117844,0.07797962427139282,0.18212890625,13885.427734375,0.19273605942726135,1.0170772075653076,-0.02982509322464466,0.9832095503807068,,,,,,,,
train_epoch_end,47,7097,0.1736850142478943,0.03865361586213112,0.008328109979629517,0.02270682342350483,0.012385204434394836,0.07018006592988968,0.015001834370195866,0.0468304380774498,0.003426680341362953,0.018685925751924515,0.06482812017202377,0.1690673828125,14288.6640625,0.1736850142478943,1.0120892524719238,-0.031160350888967514,0.9880551695823669,,,,,,,,
train_epoch_end,48,7248,0.1825426071882248,0.03782699629664421,0.009037903510034084,0.02227463200688362,0.007943670265376568,0.06332070380449295,0.019899612292647362,0.03776860982179642,0.003616887144744396,0.025930054485797882,0.0775538980960846,0.1806640625,14015.119140625,0.1825426071882248,1.0054851770401,-0.030634135007858276,0.9945447444915771,,,,,,,,
train_epoch_end,49,7399,0.2013082206249237,0.04306544363498688,0.012368733994662762,0.028847340494394302,0.00617987522855401,0.05052461475133896,0.018113959580659866,0.046197861433029175,0.004222560208290815,0.026229601353406906,0.08666983991861343,0.1949462890625,14194.951171875,0.2013082206249237,1.0033358335494995,-0.032379839569330215,0.9966752529144287,,,,,,,,
validation_end,50,7550,,,,,,,,,,,,,,,0.9949200749397278,-0.02898443676531315,1.0051058530807495,29.309246063232422,0.8771905899047852,46.78562927246094,0.18112781643867493,29.309246063232422,0.8771905899047852,46.78562927246094,0.18112781643867493
train_epoch_end,50,7550,0.1923004388809204,0.04325655847787857,0.01021723821759224,0.026073332875967026,0.01219537016004324,0.07132147252559662,0.01779172569513321,0.0467565543949604,0.004004818852990866,0.02347182109951973,0.07396650314331055,0.1827392578125,14567.201171875,0.1923004388809204,0.9949200749397278,-0.02898443676531315,1.0051058530807495,,,,,,,,
train_epoch_end,51,7701,0.18547844886779785,0.040387559682130814,0.008768556639552116,0.023856887593865395,0.008942387998104095,0.07596105337142944,0.018027326092123985,0.05353841930627823,0.004034705460071564,0.01902022212743759,0.0730806291103363,0.1722412109375,13979.96484375,0.18547844886779785,0.9884883165359497,-0.03108721412718296,1.011645793914795,,,,,,,,
train_epoch_end,52,7852,0.19990581274032593,0.04747065156698227,0.008549565449357033,0.031458981335163116,0.010099663399159908,0.06945625692605972,0.017614951357245445,0.05626501142978668,0.00406644819304347,0.019296549260616302,0.08011104166507721,0.1859130859375,14897.64453125,0.19990581274032593,0.9942798018455505,-0.0273177158087492,1.0057531595230103,,,,,,,,
train_epoch_end,53,8003,0.18814042210578918,0.03759001940488815,0.008471664041280746,0.023398298770189285,0.005496520083397627,0.06396263092756271,0.017213642597198486,0.04305986315011978,0.004170591477304697,0.02520766854286194,0.0813073068857193,0.176513671875,14923.359375,0.18814042210578918,0.9988186955451965,-0.030726097524166107,1.0011826753616333,,,,,,,,
train_epoch_end,54,8154,0.18987096846103668,0.04071134328842163,0.008294783532619476,0.024063602089881897,0.01182745210826397,0.0707176923751831,0.018181655555963516,0.04914865642786026,0.004084539599716663,0.020943252369761467,0.08232849091291428,0.1851806640625,14933.6328125,0.18987096846103668,0.9950067400932312,-0.028759079053997993,1.0050183534622192,,,,,,,,
train_epoch_end,55,8305,0.1704847812652588,0.035343121737241745,0.008429002948105335,0.02102651074528694,0.00740429200232029,0.06881612539291382,0.013906696811318398,0.04345731437206268,0.0034183720126748085,0.021291745826601982,0.06310433149337769,0.1552734375,14380.5703125,0.1704847812652588,0.9894924759864807,-0.025338543578982353,1.0106191635131836,,,,,,,,
train_epoch_end,56,8456,0.21778585016727448,0.05656455084681511,0.008199619129300117,0.04184288531541824,0.006356160622090101,0.07264202833175659,0.015274064615368843,0.07071533799171448,0.0038918934296816587,0.01923302561044693,0.06935961544513702,0.1663818359375,14176.02734375,0.21778585016727448,1.0002498626708984,-0.028858905658125877,0.9997501969337463,,,,,,,,
train_epoch_end,57,8607,0.1944766789674759,0.03873910754919052,0.00986570306122303,0.024871626868844032,0.0056654708459973335,0.06100841611623764,0.015535378828644753,0.03415718674659729,0.0038743934128433466,0.034380003809928894,0.07163774222135544,0.1644287109375,14587.5693359375,0.1944766789674759,1.0034452676773071,-0.029330821707844734,0.9965665340423584,,,,,,,,
train_epoch_end,58,8758,0.18978403508663177,0.04530689865350723,0.011758345179259777,0.03096720762550831,0.011763611808419228,0.04518238455057144,0.01576385088264942,0.044542163610458374,0.0041690124198794365,0.0231330469250679,0.07542391121387482,0.157470703125,14896.8193359375,0.18978403508663177,1.005747675895691,-0.026987770572304726,0.9942851662635803,,,,,,,,
train_epoch_end,59,8909,0.17879436910152435,0.03629433363676071,0.008546248078346252,0.02191595733165741,0.0061831180937588215,0.06451894342899323,0.01697656512260437,0.04284024238586426,0.003907524514943361,0.023197025060653687,0.07450813800096512,0.1593017578125,14801.0078125,0.17879436910152435,1.008117914199829,-0.02810811996459961,0.9919474720954895,,,,,,,,
validation_end,60,9060,,,,,,,,,,,,,,,1.0150606632232666,-0.024412844330072403,0.9851627945899963,29.274879455566406,0.8782639503479004,39.30503845214844,0.16907554864883423,29.274879455566406,0.8782639503479004,39.30503845214844,0.16907554864883423
train_epoch_end,60,9060,0.1772671341896057,0.03927396982908249,0.010469164699316025,0.025147819891572,0.0064755938947200775,0.06155441701412201,0.014938068576157093,0.04435490071773529,0.003913259599357843,0.02104960009455681,0.06796835362911224,0.16162109375,14474.658203125,0.1772671341896057,1.0150606632232666,-0.024412844330072403,0.9851627945899963,,,,,,,,
train_epoch_end,61,9211,0.18718494474887848,0.037725284695625305,0.01313075888901949,0.022540057078003883,0.006507421378046274,0.06483989208936691,0.01516677439212799,0.04383312910795212,0.0038681423757225275,0.026370862498879433,0.07241610437631607,0.16015625,14890.9091796875,0.18718494474887848,1.0041236877441406,-0.026516275480389595,0.9958932399749756,,,,,,,,
train_epoch_end,62,9362,0.15617504715919495,0.034604012966156006,0.007713773287832737,0.02080516517162323,0.007920329459011555,0.06382337957620621,0.014031927101314068,0.04190248250961304,0.003399707842618227,0.01574552245438099,0.05997812747955322,0.14892578125,14890.681640625,0.15617504715919495,1.0141119956970215,-0.025660786777734756,0.9860844016075134,,,,,,,,
train_epoch_end,63,9513,0.17561447620391846,0.034911010414361954,0.011615877039730549,0.018744532018899918,0.010684299282729626,0.0657273679971695,0.01607479155063629,0.038966044783592224,0.003780442988499999,0.025230681523680687,0.06533250957727432,0.1632080078125,14835.5869140625,0.17561447620391846,1.0157984495162964,-0.025763781741261482,0.9844472408294678,,,,,,,,
train_epoch_end,64,9664,0.18992088735103607,0.042168520390987396,0.010577458888292313,0.025919197127223015,0.01429049577564001,0.0604090690612793,0.015965694561600685,0.04584397003054619,0.00412487518042326,0.024454105645418167,0.07092301547527313,0.1658935546875,14558.2529296875,0.18992088735103607,1.0139318704605103,-0.025267481803894043,0.9862595796585083,,,,,,,,
train_epoch_end,65,9815,0.17055246233940125,0.0304014440625906,0.007504153996706009,0.016889438033103943,0.009664451703429222,0.05866239592432976,0.013414462096989155,0.03565489873290062,0.0036566106136888266,0.028164420276880264,0.06022759899497032,0.148193359375,14637.486328125,0.17055246233940125,1.0139378309249878,-0.025928111746907234,0.9862537384033203,,,,,,,,
train_epoch_end,66,9966,0.18781539797782898,0.039990585297346115,0.011378951370716095,0.024973269551992416,0.010460734367370605,0.05724158138036728,0.015332946553826332,0.04776069521903992,0.003992277197539806,0.02285889908671379,0.07628151774406433,0.161376953125,15139.8525390625,0.18781539797782898,1.020107626914978,-0.025062618777155876,0.9802887439727783,,,,,,,,
train_epoch_end,67,10117,0.17669835686683655,0.03447357937693596,0.007367956917732954,0.01976168155670166,0.006620311643928289,0.07459549605846405,0.015021124854683876,0.043287649750709534,0.0037562628276646137,0.02424672059714794,0.06585197895765305,0.1474609375,15476.814453125,0.17669835686683655,1.0180646181106567,-0.027546949684619904,0.9822559356689453,,,,,,,,
train_epoch_end,68,10268,0.20219746232032776,0.03694644570350647,0.010310545563697815,0.02275354228913784,0.005708375945687294,0.06479465961456299,0.014834839850664139,0.037926338613033295,0.003954259213060141,0.03824256733059883,0.06801673769950867,0.1485595703125,15026.6630859375,0.20219746232032776,1.011142373085022,-0.02378455176949501,0.9889804124832153,,,,,,,,
train_epoch_end,69,10419,0.17483823001384735,0.0369279645383358,0.007882745936512947,0.02238069474697113,0.00496670650318265,0.0772951990365982,0.014421558007597923,0.052128084003925323,0.0039061917923390865,0.018000464886426926,0.06738636642694473,0.13427734375,15600.7255859375,0.17483823001384735,1.0152387619018555,-0.025920413434505463,0.9849900007247925,,,,,,,,
validation_end,70,10570,,,,,,,,,,,,,,,1.0209829807281494,-0.026280367746949196,0.9794482588768005,31.7432804107666,0.908675491809845,38.67428207397461,0.14599472284317017,31.7432804107666,0.908675491809845,38.67428207397461,0.14599472284317017
train_epoch_end,70,10570,0.17380279302597046,0.03796600550413132,0.00863058865070343,0.021318618208169937,0.012412089854478836,0.08139072358608246,0.012990577146410942,0.050716180354356766,0.0030608070082962513,0.020997237414121628,0.05077638477087021,0.1268310546875,14691.17578125,0.17380279302597046,1.0209829807281494,-0.026280367746949196,0.9794482588768005,,,,,,,,
train_epoch_end,71,10721,0.17890974879264832,0.04270629212260246,0.007529260590672493,0.02569686621427536,0.012235617265105247,0.08319935947656631,0.014993084594607353,0.05974730849266052,0.0031111291609704494,0.015065477229654789,0.05803295969963074,0.137939453125,14911.861328125,0.17890974879264832,1.0100294351577759,-0.02424583211541176,0.9900701642036438,,,,,,,,
train_epoch_end,72,10872,0.1645774245262146,0.03575480729341507,0.007854491472244263,0.02095738798379898,0.008730174973607063,0.07472454011440277,0.01271519623696804,0.04930693656206131,0.0034538586623966694,0.016394617035984993,0.05908965319395065,0.1346435546875,15034.294921875,0.1645774245262146,1.0266929864883423,-0.02466350607573986,0.9740009903907776,,,,,,,,
train_epoch_end,73,11023,0.15951643884181976,0.033097513020038605,0.007270137779414654,0.018036916851997375,0.0070489635691046715,0.08320216834545135,0.01264241524040699,0.05028628185391426,0.0033754929900169373,0.015839748084545135,0.0521356500685215,0.1307373046875,14966.9521484375,0.15951643884181976,1.0247334241867065,-0.02383672073483467,0.9758635759353638,,,,,,,,
