event,epoch,global_step,phys_factor_vae/loss_total,phys_factor_vae/loss_factor,phys_factor_vae/loss_factor_e,phys_factor_vae/loss_factor_t,phys_factor_vae/loss_factor_r,phys_factor_vae/loss_factor_a,phys_factor_vae/loss_factor_b,phys_factor_vae/loss_phys,phys_factor_vae/loss_delta,phys_factor_vae/loss_img,phys_factor_vae/loss_edge,phys_factor_vae/loss_lpips,phys_factor_vae/loss_kl,loss_G,latent_std,latent_mean,latent_normalizer,CART_val/PSNR,CART_val/SSIM,CART_val/FID,CART_val/LPIPS,val_all/PSNR,val_all/SSIM,val_all/FID,val_all/LPIPS
train_epoch_end,10,1090,0.5158594846725464,0.18787889182567596,0.1626802682876587,0.07472923398017883,0.15494579076766968,0.2167711704969406,0.04826410859823227,0.11617482453584671,0.004527542740106583,0.06357020139694214,0.1159575805068016,0.43994140625,7142.05908203125,0.5158594846725464,1.3293206691741943,0.17665429413318634,0.7522639632225037,,,,,,,,
train_epoch_end,11,1199,0.474629282951355,0.19409319758415222,0.1661035418510437,0.083075612783432,0.1423589140176773,0.2114700973033905,0.05101986601948738,0.13362020254135132,0.003267597407102585,0.036360964179039,0.0820021778345108,0.437255859375,6694.123046875,0.474629282951355,1.2746198177337646,0.1584612876176834,0.7845476865768433,,,,,,,,
train_epoch_end,12,1308,0.44170844554901123,0.16173258423805237,0.19023758172988892,0.04864857345819473,0.13946937024593353,0.2099197953939438,0.03866121172904968,0.09622269868850708,0.003541883546859026,0.05717799812555313,0.07639964669942856,0.395751953125,7174.05224609375,0.44170844554901123,1.3299341201782227,0.19967146217823029,0.7519169449806213,,,,,,,,
train_epoch_end,13,1417,0.4632485806941986,0.15893042087554932,0.15611720085144043,0.05288064107298851,0.140090212225914,0.20936319231987,0.04424639046192169,0.07979954779148102,0.005074514076113701,0.07327990233898163,0.10244499146938324,0.403076171875,6959.33203125,0.4632485806941986,1.2564420700073242,0.1517278403043747,0.7958981990814209,,,,,,,,
train_epoch_end,14,1526,0.40312275290489197,0.16088876128196716,0.14871294796466827,0.0647120475769043,0.11588893830776215,0.191861093044281,0.04336055368185043,0.06473623961210251,0.004581399727612734,0.048358626663684845,0.10286940634250641,0.41943359375,8550.5703125,0.40312275290489197,1.2396514415740967,0.18364253640174866,0.8066783547401428,,,,,,,,
train_epoch_end,15,1635,0.48481541872024536,0.17715969681739807,0.1739163100719452,0.06566101312637329,0.15037043392658234,0.20968113839626312,0.03783556446433067,0.10613442957401276,0.004704967141151428,0.06113557517528534,0.11038435995578766,0.380126953125,8924.185546875,0.48481541872024536,1.2369663715362549,0.13405683636665344,0.8084294199943542,,,,,,,,
train_epoch_end,16,1744,0.4962642192840576,0.17876577377319336,0.161403089761734,0.07022922486066818,0.142532080411911,0.2074962854385376,0.047212496399879456,0.08421009033918381,0.006682870909571648,0.07154141366481781,0.1420906037092209,0.39794921875,8205.0986328125,0.4962642192840576,1.2446726560592651,0.1277868151664734,0.8034241199493408,,,,,,,,
train_epoch_end,17,1853,0.484929621219635,0.16989825665950775,0.12382924556732178,0.07236436009407043,0.13992568850517273,0.19572162628173828,0.048091962933540344,0.05460694432258606,0.005545595660805702,0.08449751138687134,0.1375734806060791,0.422119140625,9284.619140625,0.484929621219635,1.258083462715149,0.14955107867717743,0.7948598265647888,,,,,,,,
train_epoch_end,18,1962,0.4481178820133209,0.17283622920513153,0.1598743051290512,0.06920437514781952,0.13468118011951447,0.19107306003570557,0.04354269802570343,0.09165896475315094,0.0052262949757277966,0.050993070006370544,0.11084191501140594,0.40087890625,8599.7080078125,0.4481178820133209,1.2740211486816406,0.15780268609523773,0.784916341304779,,,,,,,,
train_epoch_end,19,2071,0.42296797037124634,0.165658101439476,0.16404668986797333,0.061479780822992325,0.13130411505699158,0.19758793711662292,0.04232732206583023,0.07485762238502502,0.0043642851524055,0.0533766970038414,0.09679457545280457,0.38818359375,8317.546875,0.42296797037124634,1.2626171112060547,0.14088232815265656,0.792005717754364,,,,,,,,
validation_end,20,2180,,,,,,,,,,,,,,,1.2121325731277466,0.12115863710641861,0.8249922394752502,23.765134811401367,0.7549871206283569,143.61886596679688,0.3264691233634949,23.765134811401367,0.7549871206283569,143.61886596679688,0.3264691233634949
train_epoch_end,20,2180,0.4828910827636719,0.17119042575359344,0.1649177223443985,0.056931495666503906,0.1650325357913971,0.21815335750579834,0.039824165403842926,0.09842143952846527,0.00473323417827487,0.06726450473070145,0.11457348614931107,0.36474609375,8905.09765625,0.4828910827636719,1.2121325731277466,0.12115863710641861,0.8249922394752502,,,,,,,,
train_epoch_end,21,2289,0.5153143405914307,0.2151298224925995,0.18026268482208252,0.09721551835536957,0.15577952563762665,0.21577078104019165,0.04930667579174042,0.13792194426059723,0.0054231551475822926,0.04056162014603615,0.12371005117893219,0.363037109375,8472.7421875,0.5153143405914307,1.1719152927398682,0.11853686720132828,0.8533039689064026,,,,,,,,
train_epoch_end,22,2398,0.3700922429561615,0.16892436146736145,0.16168218851089478,0.07764686644077301,0.10284905135631561,0.1784898191690445,0.02918276935815811,0.09229420125484467,0.0038738762959837914,0.023733578622341156,0.0616578608751297,0.328857421875,9220.2080078125,0.3700922429561615,1.1787673234939575,0.10390900820493698,0.8483438491821289,,,,,,,,
train_epoch_end,23,2507,0.39133480191230774,0.1544416844844818,0.16246546804904938,0.054817840456962585,0.12797871232032776,0.18667837977409363,0.03337986022233963,0.0782751590013504,0.004242277238518,0.043834127485752106,0.08670932799577713,0.35986328125,9049.8564453125,0.39133480191230774,1.186457633972168,0.10811077058315277,0.84284508228302,,,,,,,,
train_epoch_end,24,2616,0.4692278504371643,0.1921205371618271,0.19048114120960236,0.08018073439598083,0.13606172800064087,0.1971486508846283,0.04235690459609032,0.12161886692047119,0.005875475704669952,0.038298673927783966,0.12493561208248138,0.33056640625,8731.185546875,0.4692278504371643,1.1669621467590332,0.10075461864471436,0.8569258451461792,,,,,,,,
train_epoch_end,25,2725,0.4130648076534271,0.14021514356136322,0.14444632828235626,0.04774412885308266,0.11806483566761017,0.17780430614948273,0.03625112026929855,0.04110699146986008,0.0047219423577189445,0.0786149650812149,0.09530751407146454,0.370361328125,8915.595703125,0.4130648076534271,1.1890472173690796,0.06048767641186714,0.8410094976425171,,,,,,,,
train_epoch_end,26,2834,0.35594189167022705,0.13224685192108154,0.1263968050479889,0.048178501427173615,0.11517155915498734,0.16320469975471497,0.029423188418149948,0.05767950043082237,0.003821742255240679,0.050704583525657654,0.06860718131065369,0.33740234375,9880.3828125,0.35594189167022705,1.1635470390319824,0.0895901545882225,0.8594409823417664,,,,,,,,
train_epoch_end,27,2943,0.4887183904647827,0.1754966676235199,0.20331554114818573,0.05311240255832672,0.15840628743171692,0.21634408831596375,0.041277557611465454,0.11150042712688446,0.0046643707901239395,0.06527414917945862,0.09800168871879578,0.32861328125,9140.78515625,0.4887183904647827,1.1887295246124268,0.06786424666643143,0.8412342667579651,,,,,,,,
train_epoch_end,28,3052,0.39346814155578613,0.16675473749637604,0.16105058789253235,0.06899069249629974,0.12192182242870331,0.18247587978839874,0.03509344533085823,0.08513498306274414,0.004566199611872435,0.03393900394439697,0.09997820109128952,0.33935546875,10204.12890625,0.39346814155578613,1.2007715702056885,0.049703747034072876,0.8327978849411011,,,,,,,,
train_epoch_end,29,3161,0.40322569012641907,0.16595178842544556,0.15512365102767944,0.07122761011123657,0.11656242609024048,0.18068449199199677,0.03493684530258179,0.08193637430667877,0.0050008781254291534,0.03927391767501831,0.09795452654361725,0.373779296875,9916.169921875,0.40322569012641907,1.1771483421325684,0.057217903435230255,0.8495106101036072,,,,,,,,
validation_end,30,3270,,,,,,,,,,,,,,,1.1554714441299438,0.06958920508623123,0.8654475808143616,22.272666931152344,0.7722105383872986,129.05377197265625,0.29314348101615906,22.272666931152344,0.7722105383872986,129.05377197265625,0.29314348101615906
train_epoch_end,30,3270,0.5446240901947021,0.21895720064640045,0.21125923097133636,0.09353739023208618,0.1666029691696167,0.22203555703163147,0.035002805292606354,0.18513663113117218,0.004314439371228218,0.03671819344162941,0.09069831669330597,0.30029296875,10075.595703125,0.5446240901947021,1.1554714441299438,0.06958920508623123,0.8654475808143616,,,,,,,,
train_epoch_end,31,3379,0.379944384098053,0.15275682508945465,0.1405632197856903,0.06141981482505798,0.11938111484050751,0.17604337632656097,0.03498639166355133,0.06906138360500336,0.004395964555442333,0.04349619522690773,0.09025957435369492,0.34228515625,9932.2119140625,0.379944384098053,1.1449896097183228,0.035672854632139206,0.873370349407196,,,,,,,,
train_epoch_end,32,3488,0.4519158601760864,0.1838822364807129,0.1969234049320221,0.06643050163984299,0.15245136618614197,0.20939268171787262,0.0366751104593277,0.14241881668567657,0.0039673419669270515,0.030900346115231514,0.08062684535980225,0.30517578125,9172.486328125,0.4519158601760864,1.1691993474960327,0.06384474784135818,0.8552861213684082,,,,,,,,
train_epoch_end,33,3597,0.389986515045166,0.145158588886261,0.1432662308216095,0.051710888743400574,0.1292257010936737,0.176775723695755,0.030588584020733833,0.08026975393295288,0.003913633991032839,0.04883157089352608,0.07633373141288757,0.342041015625,9687.7548828125,0.389986515045166,1.1618247032165527,0.051736705005168915,0.8607150316238403,,,,,,,,
train_epoch_end,34,3706,0.4066162705421448,0.1602640002965927,0.1458464413881302,0.061377786099910736,0.14197269082069397,0.19055026769638062,0.03150557354092598,0.072604238986969,0.0045669786632061005,0.05191396176815033,0.09475287795066833,0.309326171875,10735.337890625,0.4066162705421448,1.158164620399475,0.05868159234523773,0.8634350895881653,,,,,,,,
train_epoch_end,35,3815,0.4372139573097229,0.16700232028961182,0.185783252120018,0.051903463900089264,0.15626269578933716,0.20878657698631287,0.0348348431289196,0.11131154000759125,0.004600318614393473,0.04594426602125168,0.09228567779064178,0.29345703125,9997.1982421875,0.4372139573097229,1.1489861011505127,0.06726231426000595,0.8703325390815735,,,,,,,,
train_epoch_end,36,3924,0.4220426380634308,0.1525353491306305,0.20390208065509796,0.03790042921900749,0.14614474773406982,0.20513609051704407,0.02643844485282898,0.09594897925853729,0.003312575165182352,0.05799414590001106,0.06373589485883713,0.2880859375,9514.8984375,0.4220426380634308,1.1317282915115356,0.03515320271253586,0.8836042881011963,,,,,,,,
train_epoch_end,37,4033,0.4926835894584656,0.18346743285655975,0.21021613478660583,0.05811861902475357,0.16389203071594238,0.2234322726726532,0.03791414201259613,0.1303853690624237,0.006105329841375351,0.052602723240852356,0.111496701836586,0.29736328125,9906.4658203125,0.4926835894584656,1.1129883527755737,0.03791085630655289,0.8984820246696472,,,,,,,,
train_epoch_end,38,4142,0.4336872100830078,0.16460536420345306,0.16016872227191925,0.0587410070002079,0.1469782292842865,0.20034025609493256,0.036174364387989044,0.08733806759119034,0.0045848446898162365,0.054295264184474945,0.10116367787122726,0.332275390625,10043.8671875,0.4336872100830078,1.1216213703155518,0.04357868432998657,0.8915664553642273,,,,,,,,
train_epoch_end,39,4251,0.49272647500038147,0.18988989293575287,0.2058386206626892,0.0654609203338623,0.1629546582698822,0.2249918431043625,0.038925863802433014,0.13707220554351807,0.006847257725894451,0.04446946084499359,0.11688952147960663,0.310791015625,9673.6669921875,0.49272647500038147,1.1240636110305786,0.043479785323143005,0.8896293640136719,,,,,,,,
validation_end,40,4360,,,,,,,,,,,,,,,1.1242551803588867,0.022916581481695175,0.8894777894020081,23.520050048828125,0.79873126745224,121.34957122802734,0.2758934497833252,23.520050048828125,0.79873126745224,121.34957122802734,0.2758934497833252
train_epoch_end,40,4360,0.4000908136367798,0.15912984311580658,0.15493321418762207,0.06264710426330566,0.12460207939147949,0.1840062439441681,0.03279314190149307,0.07561191916465759,0.004359371494501829,0.0483335480093956,0.0864577442407608,0.32275390625,10420.552734375,0.4000908136367798,1.1242551803588867,0.022916581481695175,0.8894777894020081,,,,,,,,
train_epoch_end,41,4469,0.3875623345375061,0.1605634242296219,0.16009509563446045,0.06100601702928543,0.13274672627449036,0.19145429134368896,0.02880607172846794,0.08416089415550232,0.004597843158990145,0.03716900572180748,0.09055522829294205,0.306640625,10593.20703125,0.3875623345375061,1.174232840538025,0.03892897069454193,0.8516198396682739,,,,,,,,
train_epoch_end,42,4578,0.49930858612060547,0.16938266158103943,0.17058108747005463,0.05914993956685066,0.14768238365650177,0.20444318652153015,0.040890149772167206,0.06155749410390854,0.003194685559719801,0.104807049036026,0.0601111501455307,0.31591796875,8946.1640625,0.49930858612060547,1.1683417558670044,0.016259191557765007,0.8559139370918274,,,,,,,,
train_epoch_end,43,4687,0.45543521642684937,0.20409823954105377,0.18994036316871643,0.09237341582775116,0.13854534924030304,0.19814594089984894,0.039155200123786926,0.13349920511245728,0.003328414401039481,0.02930722013115883,0.07067306339740753,0.28466796875,9753.7763671875,0.45543521642684937,1.1826536655426025,0.02034480683505535,0.8455560803413391,,,,,,,,
train_epoch_end,44,4796,0.48590123653411865,0.17944805324077606,0.2288466989994049,0.04670584201812744,0.17905676364898682,0.23008711636066437,0.031030569225549698,0.13510802388191223,0.0036049983464181423,0.05530519783496857,0.07253466546535492,0.28759765625,10233.287109375,0.48590123653411865,1.2277562618255615,0.0008092874195426702,0.8144938945770264,,,,,,,,
train_epoch_end,45,4905,0.46764567494392395,0.18968334794044495,0.20441758632659912,0.06549115478992462,0.17384490370750427,0.222009539604187,0.029702480882406235,0.15685361623764038,0.004283186048269272,0.028019830584526062,0.0910973772406578,0.275146484375,10499.91796875,0.46764567494392395,1.1880228519439697,0.014008174650371075,0.8417346477508545,,,,,,,,
train_epoch_end,46,5014,0.42082417011260986,0.18111097812652588,0.16884183883666992,0.07630227506160736,0.1278620958328247,0.18472939729690552,0.04863912612199783,0.1037798672914505,0.004172411747276783,0.03549892082810402,0.07354028522968292,0.3212890625,10243.0078125,0.42082417011260986,1.171515703201294,0.028197359293699265,0.8535950183868408,,,,,,,,
train_epoch_end,47,5123,0.4088650345802307,0.15554216504096985,0.21669363975524902,0.037497628480196,0.14773491024971008,0.20780354738235474,0.0246281698346138,0.1046275645494461,0.003715572180226445,0.04571231082081795,0.06585735082626343,0.274658203125,9624.9658203125,0.4088650345802307,1.1871898174285889,0.005288705695420504,0.8423252701759338,,,,,,,,
train_epoch_end,48,5232,0.38320842385292053,0.1606837809085846,0.13855776190757751,0.07303930073976517,0.11937598884105682,0.15804123878479004,0.02942766435444355,0.07394236326217651,0.004869448021054268,0.03895963355898857,0.09666024893522263,0.31201171875,10424.287109375,0.38320842385292053,1.1587297916412354,0.021950960159301758,0.8630139827728271,,,,,,,,
train_epoch_end,49,5341,0.42981311678886414,0.16006261110305786,0.2351306974887848,0.03892413154244423,0.14414823055267334,0.20273563265800476,0.024180710315704346,0.10324486345052719,0.003948756493628025,0.05495796352624893,0.06679757684469223,0.260009765625,9940.556640625,0.42981311678886414,1.1306178569793701,0.05041120573878288,0.884472131729126,,,,,,,,
validation_end,50,5450,,,,,,,,,,,,,,,1.156314730644226,0.039683207869529724,0.864816427230835,21.892024993896484,0.8055707812309265,110.98086547851562,0.24958355724811554,21.892024993896484,0.8055707812309265,110.98086547851562,0.24958355724811554
train_epoch_end,50,5450,0.37380680441856384,0.14239129424095154,0.15426161885261536,0.04622619226574898,0.12887930870056152,0.18372705578804016,0.028028681874275208,0.06982386112213135,0.004152799025177956,0.05009546875953674,0.07721740752458572,0.269287109375,11011.76953125,0.37380680441856384,1.156314730644226,0.039683207869529724,0.864816427230835,,,,,,,,
train_epoch_end,51,5559,0.37778663635253906,0.1410178393125534,0.15135937929153442,0.043508775532245636,0.13225381076335907,0.1874406635761261,0.03144681826233864,0.06482669711112976,0.004645545035600662,0.05185018479824066,0.09107765555381775,0.295654296875,11255.240234375,0.37778663635253906,1.1044280529022217,0.027315787971019745,0.9054460525512695,,,,,,,,
train_epoch_end,52,5668,0.4651819169521332,0.1715763509273529,0.1772846132516861,0.05665574222803116,0.15802671015262604,0.21653753519058228,0.037756092846393585,0.10250479727983475,0.007215077988803387,0.05697700381278992,0.12697134912014008,0.2783203125,10356.826171875,0.4651819169521332,1.1052205562591553,0.01623361185193062,0.9047967791557312,,,,,,,,
train_epoch_end,53,5777,0.37347424030303955,0.1469484567642212,0.17991302907466888,0.04417030140757561,0.131149560213089,0.1872902363538742,0.025133974850177765,0.07734498381614685,0.004202623851597309,0.04412766173481941,0.07209786772727966,0.2841796875,10286.513671875,0.37347424030303955,1.0810014009475708,-0.0013527350965887308,0.925068199634552,,,,,,,,
train_epoch_end,54,5886,0.3831886649131775,0.14413656294345856,0.11346767842769623,0.05863523483276367,0.12769274413585663,0.16567952930927277,0.03457299619913101,0.05308787524700165,0.005084558390080929,0.05575409531593323,0.10762383043766022,0.31494140625,10971.3671875,0.3831886649131775,1.0889207124710083,0.017672568559646606,0.9183405041694641,,,,,,,,
train_epoch_end,55,5995,0.409953236579895,0.16452232003211975,0.21720284223556519,0.04772675409913063,0.14598846435546875,0.20541569590568542,0.02182473987340927,0.1328532099723816,0.002878712024539709,0.03257237747311592,0.0494382418692112,0.2352294921875,8665.634765625,0.409953236579895,1.1243821382522583,0.03535190969705582,0.8893773555755615,,,,,,,,
train_epoch_end,56,6104,0.43079325556755066,0.16512508690357208,0.20109927654266357,0.04533252492547035,0.1629103720188141,0.21463674306869507,0.029305920004844666,0.1324470490217209,0.0038558398373425007,0.0389929935336113,0.06642278283834457,0.253173828125,9459.271484375,0.43079325556755066,1.127471923828125,0.028846656903624535,0.886940062046051,,,,,,,,
train_epoch_end,57,6213,0.3500492572784424,0.1438920497894287,0.13984045386314392,0.05366311967372894,0.12467313557863235,0.17638100683689117,0.025849729776382446,0.05940060317516327,0.0043260483071208,0.04324112832546234,0.07305951416492462,0.2744140625,10248.130859375,0.3500492572784424,1.133949875831604,0.005267923232167959,0.8818731904029846,,,,,,,,
train_epoch_end,58,6322,0.4265930950641632,0.16145192086696625,0.2143804430961609,0.042086612433195114,0.15459880232810974,0.20862777531147003,0.02503086067736149,0.10520409047603607,0.00451945886015892,0.050779685378074646,0.07600140571594238,0.25048828125,9802.958984375,0.4265930950641632,1.1378930807113647,0.01778729446232319,0.8788172006607056,,,,,,,,
train_epoch_end,59,6431,0.3739514946937561,0.13787059485912323,0.16236424446105957,0.03990387171506882,0.1314060091972351,0.18301765620708466,0.024889590218663216,0.06416334211826324,0.00453983573243022,0.053915224969387054,0.08139608800411224,0.28662109375,10542.236328125,0.3739514946937561,1.1129238605499268,0.020107010379433632,0.8985340595245361,,,,,,,,
validation_end,60,6540,,,,,,,,,,,,,,,1.1322932243347168,0.026861317455768585,0.8831634521484375,25.25067138671875,0.8379959464073181,100.1281509399414,0.21804730594158173,25.25067138671875,0.8379959464073181,100.1281509399414,0.21804730594158173
train_epoch_end,60,6540,0.42133480310440063,0.17758320271968842,0.16460326313972473,0.07117783278226852,0.1519160270690918,0.20544910430908203,0.026922523975372314,0.12179174274206161,0.005276459269225597,0.027636263519525528,0.09298097342252731,0.266845703125,11478.0,0.42133480310440063,1.1322932243347168,0.026861317455768585,0.8831634521484375,,,,,,,,
train_epoch_end,61,6649,0.4359506070613861,0.18946900963783264,0.138431116938591,0.09331854432821274,0.13578161597251892,0.18543808162212372,0.03621385991573334,0.1069689393043518,0.005304483696818352,0.032798610627651215,0.10625156760215759,0.3076171875,11286.328125,0.4359506070613861,1.0761057138442993,0.04946812242269516,0.929276704788208,,,,,,,,
train_epoch_end,62,6758,0.40717795491218567,0.1686401665210724,0.26445668935775757,0.03945063799619675,0.15066516399383545,0.21063503623008728,0.017382247373461723,0.14542442560195923,0.0029708934016525745,0.022502310574054718,0.04798063263297081,0.235595703125,9583.126953125,0.40717795491218567,1.1258207559585571,0.014693251810967922,0.8882408738136292,,,,,,,,
train_epoch_end,63,6867,0.32657110691070557,0.13483645021915436,0.13171403110027313,0.05200722813606262,0.1116047352552414,0.15584330260753632,0.025660771876573563,0.0650227814912796,0.003233329625800252,0.03608408570289612,0.0577058270573616,0.264404296875,10440.4033203125,0.32657110691070557,1.1607340574264526,0.030673649162054062,0.8615238070487976,,,,,,,,
train_epoch_end,64,6976,0.3671317398548126,0.1579374372959137,0.19319921731948853,0.049479588866233826,0.1365242749452591,0.18904957175254822,0.028488120064139366,0.09346675127744675,0.0042243837378919125,0.0281112939119339,0.0732230544090271,0.264892578125,10485.546875,0.3671317398548126,1.1261478662490845,0.04632106050848961,0.8879828453063965,,,,,,,,
train_epoch_end,65,7085,0.3351067304611206,0.1379147171974182,0.14147716760635376,0.049755170941352844,0.12188722938299179,0.16656747460365295,0.022646792232990265,0.05572577565908432,0.004541149828583002,0.040088724344968796,0.07779264450073242,0.264892578125,10810.228515625,0.3351067304611206,1.1131623983383179,0.011365395970642567,0.8983415365219116,,,,,,,,
train_epoch_end,66,7194,0.3445533514022827,0.14501598477363586,0.18295860290527344,0.046660758554935455,0.11552873253822327,0.17917586863040924,0.023263242095708847,0.07358777523040771,0.004558253102004528,0.03342583775520325,0.07184617966413498,0.261474609375,10424.59375,0.3445533514022827,1.091598629951477,0.014608168974518776,0.9160876274108887,,,,,,,,
train_epoch_end,67,7303,0.43216973543167114,0.16555093228816986,0.26036524772644043,0.028814230114221573,0.17150390148162842,0.22883620858192444,0.023543167859315872,0.17334845662117004,0.0029123560525476933,0.023452239111065865,0.047455765306949615,0.2110595703125,10486.6953125,0.43216973543167114,1.0889790058135986,0.041991885751485825,0.9182913303375244,,,,,,,,
train_epoch_end,68,7412,0.4450235664844513,0.17906518280506134,0.24555745720863342,0.048825956881046295,0.16254723072052002,0.21958866715431213,0.025016753003001213,0.15493836998939514,0.004305682610720396,0.027810977771878242,0.07240994274616241,0.220703125,10925.662109375,0.4450235664844513,1.0903937816619873,0.031814057379961014,0.9170998930931091,,,,,,,,
train_epoch_end,69,7521,0.3925045430660248,0.16214314103126526,0.2291652411222458,0.043632812798023224,0.14452996850013733,0.20550647377967834,0.018143484368920326,0.14508114755153656,0.0026631546206772327,0.020216932520270348,0.04322800785303116,0.208740234375,10502.2099609375,0.3925045430660248,1.0840210914611816,0.004096480552107096,0.9224912524223328,,,,,,,,
validation_end,70,7630,,,,,,,,,,,,,,,1.102406620979309,0.020954767242074013,0.9071062803268433,24.957338333129883,0.8385553956031799,97.46562957763672,0.20568183064460754,24.957338333129883,0.8385553956031799,97.46562957763672,0.20568183064460754
train_epoch_end,70,7630,0.39400672912597656,0.14738337695598602,0.20214664936065674,0.036454349756240845,0.13795065879821777,0.19739285111427307,0.024661682546138763,0.08686397969722748,0.0040838997811079025,0.0503869466483593,0.07636365294456482,0.252197265625,10587.8701171875,0.39400672912597656,1.102406620979309,0.020954767242074013,0.9071062803268433,,,,,,,,
train_epoch_end,71,7739,0.43392521142959595,0.16815133392810822,0.21365006268024445,0.04595509171485901,0.1641908884048462,0.21774375438690186,0.023846492171287537,0.13103586435317993,0.0033999464940279722,0.04101017490029335,0.06619444489479065,0.2230224609375,10460.791015625,0.43392521142959595,1.0914102792739868,0.01856107823550701,0.916245698928833,,,,,,,,
train_epoch_end,72,7848,0.3502706289291382,0.12818282842636108,0.15212659537792206,0.037738751620054245,0.12051532417535782,0.17005890607833862,0.021110832691192627,0.06734544038772583,0.004936327692121267,0.04751705378293991,0.07055944204330444,0.263427734375,10795.4287109375,0.3502706289291382,1.0873312950134277,0.014531969092786312,0.9196829199790955,,,,,,,,
train_epoch_end,73,7957,0.4409724175930023,0.15866410732269287,0.19259527325630188,0.04110215604305267,0.1589166671037674,0.21516601741313934,0.03266942501068115,0.10559535771608353,0.0057110958732664585,0.05684281885623932,0.08984772115945816,0.2386474609375,10989.53515625,0.4409724175930023,1.1109870672225952,0.04156579449772835,0.9001004695892334,,,,,,,,
train_epoch_end,74,8066,0.4057673215866089,0.1516447812318802,0.19624298810958862,0.04026862233877182,0.14253512024879456,0.2068432867527008,0.02398921549320221,0.09423477947711945,0.003643322503194213,0.05359192565083504,0.05619777739048004,0.258056640625,9208.53515625,0.4057673215866089,1.1054831743240356,0.007703421171754599,0.9045818448066711,,,,,,,,
